,state,const_id,const_name,candidate,party,votes
7771,Telangana,61,Telangana - Jubilee Hills,SYED KHURSHEED,Independent,128
7772,Telangana,61,Telangana - Jubilee Hills,MOHAMMED ZAKIUDDIN,Majlis Markaz-e-Siyasee Party,126
7773,Telangana,61,Telangana - Jubilee Hills,SHAIK GHOUSE PASHA,New India Party,61
7774,Telangana,61,Telangana - Jubilee Hills,None of the Above,None of the Above,1547
7775,Telangana,13,Telangana - Jukkal,HANMANTH SHINDE,Telangana Rashtra Samithi,77584
7776,Telangana,13,Telangana - Jukkal,GANGARAM SOUDAGAR,Indian National Congress,41959
7777,Telangana,13,Telangana - Jukkal,T. ARUNA THARA,Bharatiya Janata Party,18840
7778,Telangana,13,Telangana - Jukkal,KARROLLA MOHAN,Independent,7727
7779,Telangana,13,Telangana - Jukkal,LAXMAN,Bahujan Samaj Party,1764
7780,Telangana,13,Telangana - Jukkal,BHARATH WAGHMARE,Bahujana Left Party,1102
7781,Telangana,13,Telangana - Jukkal,G. SRINIVAS,India Praja Bandhu Party,570
7782,Telangana,13,Telangana - Jukkal,None of the Above,None of the Above,1976
7783,Telangana,83,Telangana - Kalwakurthy,GURKA JAIPAL YADAV,Telangana Rashtra Samithi,62892
7784,Telangana,83,Telangana - Kalwakurthy,ACHARY TALLOJU,Bharatiya Janata Party,59445
7785,Telangana,83,Telangana - Kalwakurthy,CHALLA VAMSHI CHAND REDDY,Indian National Congress,46523
7786,Telangana,83,Telangana - Kalwakurthy,GANGARAM SAI BABA,Bahujan Samaj Party,2500
7787,Telangana,83,Telangana - Kalwakurthy,KATTA JANGAIAH,Telangana Inti Party,1334
7788,Telangana,83,Telangana - Kalwakurthy,B. RAJU GOUD,Independent,712
7789,Telangana,83,Telangana - Kalwakurthy,JAMMULA SRIKANTH,Nationalist Congress Party,599
7790,Telangana,83,Telangana - Kalwakurthy,MEESAALA LAKSHMAIAH,Independent,558
7791,Telangana,83,Telangana - Kalwakurthy,DERANGULA SHEKAR,Independent,498
7792,Telangana,83,Telangana - Kalwakurthy,BALASWAMY GOUD SINGAM,Bahujana Left Party,357
7793,Telangana,83,Telangana - Kalwakurthy,KETHAVATH JAIPAL,Bahujan Mukti Party,345
7794,Telangana,83,Telangana - Kalwakurthy,ARJUN REDDY CHEEMARLA,Independent,277
7795,Telangana,83,Telangana - Kalwakurthy,VISLAVATH HARYA NAYAK,Jana Vaahini Party,187
7796,Telangana,83,Telangana - Kalwakurthy,ANTHIREDDY ARAVINDA REDDY,Shiv Sena,180
7797,Telangana,83,Telangana - Kalwakurthy,V.AMARNATH,India Praja Bandhu Party,151
7798,Telangana,83,Telangana - Kalwakurthy,None of the Above,None of the Above,1359
7799,Telangana,16,Telangana - Kamareddy,GAMPA GOVARDHAN,Telangana Rashtra Samithi,68167
7800,Telangana,16,Telangana - Kamareddy,MOHD. ALI SHABBIR,Indian National Congress,63610
7801,Telangana,16,Telangana - Kamareddy,KATIPALLY VENKATA RAMANA REDDY,Bharatiya Janata Party,15439
7802,Telangana,16,Telangana - Kamareddy,GOVARDAN M,Samajwadi Forward Bloc,10537
7803,Telangana,16,Telangana - Kamareddy,KOTHAPALLI MALLAIAH,Bahujan Samaj Party,791
7804,Telangana,16,Telangana - Kamareddy,PUTTA MALLIKARJUN,Bahujana Left Party,699
7805,Telangana,16,Telangana - Kamareddy,ARROLA NAVEEN,Independent,601
7806,Telangana,16,Telangana - Kamareddy,DUDUGU PANDURANGAM,Aam Aadmi Party,562
7807,Telangana,16,Telangana - Kamareddy,K KISHAN,Independent,351
7808,Telangana,16,Telangana - Kamareddy,None of the Above,None of the Above,1471
7809,Telangana,26,Telangana - Karimnagar,GANGULA KAMALAKAR,Telangana Rashtra Samithi,80983
7810,Telangana,26,Telangana - Karimnagar,BANDI SANJAY KUMAR,Bharatiya Janata Party,66009
7811,Telangana,26,Telangana - Karimnagar,PONNAM PRABHAKAR,Indian National Congress,39500
7812,Telangana,26,Telangana - Karimnagar,K. NAGESH,Independent,3009
7813,Telangana,26,Telangana - Karimnagar,EDAVELLY RAMESH,Telangana Karmika Raithu Rajyam Party,1562
7814,Telangana,26,Telangana - Karimnagar,DURVASA REDDY PAKALA,Independent,1058
7815,Telangana,26,Telangana - Karimnagar,NAGUNOORI YELLAIAH,Independent,951
7816,Telangana,26,Telangana - Karimnagar,T. ARUNA JYOTHI,Pyramid Party of India,724
7817,Telangana,26,Telangana - Karimnagar,ANAGANDULA VENKANNA,Bahujan Samaj Party,709
7818,Telangana,26,Telangana - Karimnagar,PULIKOTA RAMESH,Independent,445
7819,Telangana,26,Telangana - Karimnagar,CHEEKOTI RAMESH,Independent,430
7820,Telangana,26,Telangana - Karimnagar,WASEEMUDDIN AHMED,Bahujana Left Party,333
7821,Telangana,26,Telangana - Karimnagar,SOMIDI VENU PRASAD,Shiv Sena,283
7822,Telangana,26,Telangana - Karimnagar,KOTA SHYAM KUMAR,Independent,259
7823,Telangana,26,Telangana - Karimnagar,BANDI SRINIVAS,Independent,246
7824,Telangana,26,Telangana - Karimnagar,MUSKU MAHENDER REDDY,Independent,204
7825,Telangana,26,Telangana - Karimnagar,DURGAM MOHAN,Republican Party of India,185
7826,Telangana,26,Telangana - Karimnagar,P. SANTOSH,Independent,177
7827,Telangana,26,Telangana - Karimnagar,MOLUMOORI DEENA DESHAI,India Praja Bandhu Party,152
7828,Telangana,26,Telangana - Karimnagar,TEJ DEEP REDDY KOMATIREDDY,All India Forward Bloc,149
7829,Telangana,26,Telangana - Karimnagar,KANUGULA NAVEEN KUMAR,Bahujana Rashtra Samithi,144
7830,Telangana,26,Telangana - Karimnagar,MAMINDLA SANDEEP KUMAR,Independent,128
7831,Telangana,26,Telangana - Karimnagar,YANAMALA MANJULA,Dalita Bahujana Party,108
7832,Telangana,26,Telangana - Karimnagar,VURUMALLA VISHWAM,Independent,100
7833,Telangana,26,Telangana - Karimnagar,MANETI RAJU,Independent,96
7834,Telangana,26,Telangana - Karimnagar,None of the Above,None of the Above,982
7835,Telangana,64,Telangana - Karwan,KAUSAR MOHIUDDIN,All India Majlis-E-Ittehadul Muslimeen,87586
7836,Telangana,64,Telangana - Karwan,AMAR SINGH,Bharatiya Janata Party,37417
7837,Telangana,64,Telangana - Karwan,T.JEEVAN SINGH,Telangana Rashtra Samithi,24699
7838,Telangana,64,Telangana - Karwan,OSMAN BIN MOHAMMED AL HAJRI,Indian National Congress,11231
7839,Telangana,64,Telangana - Karwan,MATANGI RAMESH KUMAR,Independent,722
7840,Telangana,64,Telangana - Karwan,G. VITTAL,Bahujana Left Party,466
7841,Telangana,64,Telangana - Karwan,SAYYAD RAHIMODDIN,Bahujan Samaj Party,363
7842,Telangana,64,Telangana - Karwan,MOHAMMED IRFAN,Aam Aadmi Party,317
7843,Telangana,64,Telangana - Karwan,RAVI KUMAR PURRA,Independent,294
7844,Telangana,64,Telangana - Karwan,MOHAMMED LAIQ,Majlis Bachao Tahreek,253
7845,Telangana,64,Telangana - Karwan,V. RAMESH,Shiv Sena,231
7846,Telangana,64,Telangana - Karwan,V. NARSING RAO,Telangana Inti Party,200
7847,Telangana,64,Telangana - Karwan,GEETHA THAKUR,Anarakshit Samaj Party,198
7848,Telangana,64,Telangana - Karwan,DR. LUBNA SARWATH,Socialist Party (India),155
7849,Telangana,64,Telangana - Karwan,FARHATH KHATIJA,Loktantrik Sarvjan Samaj Party,154
7850,Telangana,64,Telangana - Karwan,MASURI RAJESH,India Praja Bandhu Party,139
7851,Telangana,64,Telangana - Karwan,SATU JANGAIAH YADAV,Independent,134
7852,Telangana,64,Telangana - Karwan,CHINNI RAKESH,New India Party,129
7853,Telangana,64,Telangana - Karwan,None of the Above,None of the Above,938
7854,Telangana,60,Telangana - Khairatabad,DANAM NAGENDER,Telangana Rashtra Samithi,63068
7855,Telangana,60,Telangana - Khairatabad,CHINTALA RAMA CHANDRA REDDY,Bharatiya Janata Party,34666
7856,Telangana,60,Telangana - Khairatabad,DASOJU SRAVAN KUMAR,Indian National Congress,33549
7857,Telangana,60,Telangana - Khairatabad,GOVERDHAN REDDY MANNE,Bahujan Samaj Party,4287
7858,Telangana,60,Telangana - Khairatabad,BANDELA KRANTHI KUMAR,Samajwadi Forward Bloc,1152
7859,Telangana,60,Telangana - Khairatabad,MOHD MAJID,Aam Aadmi Party,459
7860,Telangana,60,Telangana - Khairatabad,SHABAD RAMESH,Independent,384
7861,Telangana,60,Telangana - Khairatabad,E HEMALATHA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),354
7862,Telangana,60,Telangana - Khairatabad,K. YADAGIRI,Bahujana Left Party,226
7863,Telangana,60,Telangana - Khairatabad,VAIDYA PRAVEEN KUMAR,Nationalist Congress Party,180
7864,Telangana,60,Telangana - Khairatabad,DR. MOHD. SHAFI UR RAHMAN,Samajwadi Party,164
7865,Telangana,60,Telangana - Khairatabad,SYED HABEEB PASHA QUADRI,Loktantrik Sarvjan Samaj Party,157
7866,Telangana,60,Telangana - Khairatabad,MOHAMMED AYUB,Akhil Bharatiya Muslim League (Secular),120
7867,Telangana,60,Telangana - Khairatabad,SYED MUJEEB RAOOF,Majlis Markaz-e-Siyasee Party,119
7868,Telangana,60,Telangana - Khairatabad,KUTHATI VIJAYA,Independent,114
7869,Telangana,60,Telangana - Khairatabad,R.S. RANJEET KUMAR,Independent,110
7870,Telangana,60,Telangana - Khairatabad,P. DANA LAXMI,Jatiya Mahila Party,99
7871,Telangana,60,Telangana - Khairatabad,SYED AKTHER HUSSAIN,Independent,98
7872,Telangana,60,Telangana - Khairatabad,K. NARESH KUMAR,Independent,86
7873,Telangana,60,Telangana - Khairatabad,K. NAVEEN KUMAR,Independent,77
7874,Telangana,60,Telangana - Khairatabad,P. JANAKI,Ambedkar National Congress,75
7875,Telangana,60,Telangana - Khairatabad,MIDDE KRISHNA,Independent,74
7876,Telangana,60,Telangana - Khairatabad,MOHD LATEEFUDDIN,Independent,73
7877,Telangana,60,Telangana - Khairatabad,PAUL SATYANADHAN DAVID,Bahujana Rashtra Samithi,67
7878,Telangana,60,Telangana - Khairatabad,GOWLIKAR AMRITH RAJ,New India Party,66
7879,Telangana,60,Telangana - Khairatabad,M.A. AMJAD,Samaikyandhra Parirakshana Samithi,59
7880,Telangana,60,Telangana - Khairatabad,GAJJELA RAMESH KUMAR,Independent,52
7881,Telangana,60,Telangana - Khairatabad,M.D. MOIZ ALI,Independent,50
7882,Telangana,60,Telangana - Khairatabad,P. GOVIND RAJ,Independent,49
7883,Telangana,60,Telangana - Khairatabad,MOHAMMED KHAJA,Independent,42
7884,Telangana,60,Telangana - Khairatabad,M. KALYANA RAMA KRISHNA,Nava Bharat National Party,40
7885,Telangana,60,Telangana - Khairatabad,MOHAMMED AZIZUDDIN AHMED,Independent,34
7886,Telangana,60,Telangana - Khairatabad,None of the Above,None of the Above,1371
7887,Telangana,112,Telangana - Khammam,AJAY KUMAR PUVVADA,Telangana Rashtra Samithi,102760
7888,Telangana,112,Telangana - Khammam,NAMA NAGESWARA RAO,Telugu Desam,91769
7889,Telangana,112,Telangana - Khammam,VUPPALA SARADA,Bharatiya Janata Party,2325
7890,Telangana,112,Telangana - Khammam,ANWAR RAICE,Independent,2016
7891,Telangana,112,Telangana - Khammam,PALVANCHA RAMA RAO,Bahujana Left Party,1091
7892,Telangana,112,Telangana - Khammam,ABDUL KAREEM SHAIK,Bahujan Samaj Party,1023
7893,Telangana,112,Telangana - Khammam,RALLABANDI NARSIMHA CHARY,Independent,562
7894,Telangana,112,Telangana - Khammam,KASINA ANANDAPRASAD,Pyramid Party of India,387
7895,Telangana,112,Telangana - Khammam,RAPOLU KIRAN KUMAR,Independent,282
7896,Telangana,112,Telangana - Khammam,SK. JAMEEL,Independent,252
7897,Telangana,112,Telangana - Khammam,YECHU SUNIL,Independent,185
7898,Telangana,112,Telangana - Khammam,APPARAO PATTIPATI,Independent,150
7899,Telangana,112,Telangana - Khammam,TUMATI MADHU,Independent,113
7900,Telangana,112,Telangana - Khammam,None of the Above,None of the Above,3513
7901,Telangana,6,Telangana - Khanapur,AJMERA REKHA,Telangana Rashtra Samithi,67138
7902,Telangana,6,Telangana - Khanapur,RAMESH RATHOD,Indian National Congress,46428
7903,Telangana,6,Telangana - Khanapur,ASHOK SATLA,Bharatiya Janata Party,23779
7904,Telangana,6,Telangana - Khanapur,AJMEERA HARI NAIK,Bahujan Samaj Party,3553
7905,Telangana,6,Telangana - Khanapur,THATRA BHEEMRAO,Telangana Jana Samithi,2412
7906,Telangana,6,Telangana - Khanapur,NETHAWATH RAJENDAR,Independent,1436
7907,Telangana,6,Telangana - Khanapur,ATHRAM BHEEM RAO,Peoples Republican Party,1251
7908,Telangana,6,Telangana - Khanapur,THODASAM BHEEM RAO,Communist Party of India (Marxist),863
7909,Telangana,6,Telangana - Khanapur,PENDUR PRABHAKAR,Independent,841
7910,Telangana,6,Telangana - Khanapur,KURSENGA ANITHA,Nava Praja Rajyam Party,685
7911,Telangana,6,Telangana - Khanapur,TODASAM NAGORAO,Prem Janata Dal,548
7912,Telangana,6,Telangana - Khanapur,LAVUDYA SUDHAN LAL,Telangana Prajala Party,446
7913,Telangana,6,Telangana - Khanapur,None of the Above,None of the Above,2776
7914,Telangana,90,Telangana - Kodad,BOLLAM MALLAIAH YADAV,Telangana Rashtra Samithi,89115
7915,Telangana,90,Telangana - Kodad,PADMAVATHI REDDY NALAMADA,Indian National Congress,88359
7916,Telangana,90,Telangana - Kodad,ANJI YADAV,Independent,5240
7917,Telangana,90,Telangana - Kodad,BURRI SRIRAMULU,Communist Party of India (Marxist),3381
7918,Telangana,90,Telangana - Kodad,KUNDURU DEVENDER REDDY,Telangana Inti Party,1508
7919,Telangana,90,Telangana - Kodad,JALLEPALLI ENKATESHWARLU,Bharatiya Janata Party,1485
7920,Telangana,90,Telangana - Kodad,VELANGI RAJU ORSU,Bahujan Samaj Party,741
7921,Telangana,90,Telangana - Kodad,PANDITI KRANTHI KUMAR,Independent,610
7922,Telangana,90,Telangana - Kodad,SHAIK MASTAN SAHEB,Independent,530
7923,Telangana,90,Telangana - Kodad,GIDDE RAJESH,Independent,506
7924,Telangana,90,Telangana - Kodad,PANDI PEDDA TIRUPATHAIAH,Independent,327
7925,Telangana,90,Telangana - Kodad,AMBEDKAR DUNNA,Jai Swaraj Party,287
7926,Telangana,90,Telangana - Kodad,PARYAVARANAM KOLLU LAKSHMINARAYANA,Independent,265
7927,Telangana,90,Telangana - Kodad,DAIDA LINGAIAH,Independent,171
7928,Telangana,90,Telangana - Kodad,GANGIREDDY KOTIREDDY,Independent,123
7929,Telangana,90,Telangana - Kodad,None of the Above,None of the Above,1240
7930,Telangana,72,Telangana - Kodangal,PATNAM NARENDER REDDY,Telangana Rashtra Samithi,80754
7931,Telangana,72,Telangana - Kodangal,ANUMULA REVANTH REDDY,Indian National Congress,71435
7932,Telangana,72,Telangana - Kodangal,PURRA BALAKISHORE,Independent,4171
7933,Telangana,72,Telangana - Kodangal,NAGURAO NAMAJI,Bharatiya Janata Party,2624
7934,Telangana,72,Telangana - Kodangal,K. NAGABHUSHANAM CHARY,Independent,1140
7935,Telangana,72,Telangana - Kodangal,MALKEDI BANSILAL,Bahujan Samaj Party,1041
7936,Telangana,72,Telangana - Kodangal,G. SURESH KUMAR,Independent,694
7937,Telangana,72,Telangana - Kodangal,DR. KADIRE KRISHNAIAH,Samajwadi Party,620
7938,Telangana,72,Telangana - Kodangal,SRINIVAS,Pyramid Party of India,563
7939,Telangana,72,Telangana - Kodangal,SAVITRAMMA,Mana Party,283
7940,Telangana,72,Telangana - Kodangal,RATHOD SURYA NAYAK,Bahujan Mukti Party,253
7941,Telangana,72,Telangana - Kodangal,VENKATESWARLU KANNOJU,Bahujana Left Party,244
7942,Telangana,72,Telangana - Kodangal,CH. VENKATRAMULU,Shiv Sena,139
7943,Telangana,72,Telangana - Kodangal,LINGAM CHINNA SAYAPPA,All India Samata Party,126
7944,Telangana,72,Telangana - Kodangal,None of the Above,None of the Above,1472
7945,Telangana,85,Telangana - Kollapur,BEERAM HARSHAVARDHAN REDDY,Indian National Congress,80611
7946,Telangana,85,Telangana - Kollapur,JUPALLY KRISHNA RAO,Telangana Rashtra Samithi,68068
7947,Telangana,85,Telangana - Kollapur,AELLENI SUDHAKAR RAO,Bharatiya Janata Party,13154
7948,Telangana,85,Telangana - Kollapur,ENDRAKANTI VENKATESH,Independent,3419
7949,Telangana,85,Telangana - Kollapur,BINGI SAYANNA,Independent,1903
7950,Telangana,85,Telangana - Kollapur,J.BHRAMAIAH CHARY,Bahujana Left Party,1658
7951,Telangana,85,Telangana - Kollapur,CHIKKEPALLI SANJEEVULU,Bahujan Samaj Party,1537
7952,Telangana,85,Telangana - Kollapur,KATTA VAMSHI GOUD,Independent,844
7953,Telangana,85,Telangana - Kollapur,BARIGELA SWAROOPARANI YADAV,Samajwadi Party,807
7954,Telangana,85,Telangana - Kollapur,HANMANTHU,Independent,437
7955,Telangana,85,Telangana - Kollapur,MURALIDHAR GUPTA,Telangana Prajala Party,256
7956,Telangana,85,Telangana - Kollapur,None of the Above,None of the Above,1182
7957,Telangana,20,Telangana - Koratla,KALVAKUNTLA VIDYASAGAR RAO,Telangana Rashtra Samithi,84605
7958,Telangana,20,Telangana - Koratla,JUVVADI NARSINGA RAO,Indian National Congress,53385
7959,Telangana,20,Telangana - Koratla,DR. J N VENKAT,Bharatiya Janata Party,16046
7960,Telangana,20,Telangana - Koratla,MD. RASHEED KHAN,Samajwadi Party,3540
7961,Telangana,20,Telangana - Koratla,PUPPALA LIMBADRI,Bahujan Samaj Party,939
7962,Telangana,20,Telangana - Koratla,MADDENAPELLI RAMULU,Independent,892
7963,Telangana,20,Telangana - Koratla,VEMULAA VIKRAM REDDY,Independent,601
7964,Telangana,20,Telangana - Koratla,DAYYA RAGHU VEER,Bahujan Mukti Party,489
7965,Telangana,20,Telangana - Koratla,RAJ PAL ERRA,Bahujana Rashtra Samithi,290
7966,Telangana,20,Telangana - Koratla,JAGILAM RAMESH,Independent,259
7967,Telangana,20,Telangana - Koratla,GANNARAPU BHUMAIAH,Independent,205
7968,Telangana,20,Telangana - Koratla,AKULA HANMANDLU,Independent,189
7969,Telangana,20,Telangana - Koratla,None of the Above,None of the Above,2426
7970,Telangana,117,Telangana - Kothagudem,VANAMA VENKATESWARA RAO,Indian National Congress,81118
7971,Telangana,117,Telangana - Kothagudem,JALAGAM VENKAT RAO,Telangana Rashtra Samithi,76979
7972,Telangana,117,Telangana - Kothagudem,ADAVALLI KRISHNA,Bahujana Left Party,5520
7973,Telangana,117,Telangana - Kothagudem,VAMSI KRISHNA ESSAMPALLI,Independent,1943
7974,Telangana,117,Telangana - Kothagudem,BYREDDY PRABHAKAR REDDY,Bharatiya Janata Party,1466
7975,Telangana,117,Telangana - Kothagudem,KOMARAM BUCHAIAH,Independent,1161
7976,Telangana,117,Telangana - Kothagudem,VENKATESH DHARAVATH,Independent,984
7977,Telangana,117,Telangana - Kothagudem,MEDABOINA VENKATESWAR RAO,Independent,520
7978,Telangana,117,Telangana - Kothagudem,HANUMANTHA RAO SURAMPALLI,Pyramid Party of India,475
7979,Telangana,117,Telangana - Kothagudem,BHUKYA CHANDRA SHEKAR,Loktantrik Sarvjan Samaj Party,436
7980,Telangana,117,Telangana - Kothagudem,SATISH GUNDAPUNENI,Aam Aadmi Party,408
7981,Telangana,117,Telangana - Kothagudem,RAMANAREDDY SUREDDY,Independent,310
7982,Telangana,117,Telangana - Kothagudem,GUGULOTHU NARESH,Independent,309
7983,Telangana,117,Telangana - Kothagudem,G. RAJESH NAIK,Bahujan Mukti Party,206
7984,Telangana,117,Telangana - Kothagudem,AVUTAPALLI RAMALINGESWARA RAO,Independent,186
7985,Telangana,117,Telangana - Kothagudem,AZAM SHAIK,Independent,168
7986,Telangana,117,Telangana - Kothagudem,ANTAR SATISH,Independent,129
7987,Telangana,117,Telangana - Kothagudem,None of the Above,None of the Above,1103
7988,Telangana,46,Telangana - Kukatpally,MADHAVARAM KRISHNA RAO,Telangana Rashtra Samithi,111612
7989,Telangana,46,Telangana - Kukatpally,NANDAMURI VENKATA SUHASINI,Telugu Desam,70563
7990,Telangana,46,Telangana - Kukatpally,HARISH CHANDRA REDDY PANNALA,Bahujan Samaj Party,12761
7991,Telangana,46,Telangana - Kukatpally,MADHAVARAM KANTHA RAO,Bharatiya Janata Party,11943
7992,Telangana,46,Telangana - Kukatpally,BHOJ RAJ KOYALKAR,Shramajeevi Party,1933
7993,Telangana,46,Telangana - Kukatpally,DASARI DEVANNA GOUD,Pyramid Party of India,863
7994,Telangana,46,Telangana - Kukatpally,D N RADHA KRISHNA,Independent,580
7995,Telangana,46,Telangana - Kukatpally,QUADRI S H,Aam Aadmi Party,482
7996,Telangana,46,Telangana - Kukatpally,MARRI PRABHAKAR MUDIRAJ,Independent,421
7997,Telangana,46,Telangana - Kukatpally,MURALI KRISHNA,Anarakshit Samaj Party,358
7998,Telangana,46,Telangana - Kukatpally,MENGA PRABHAKAR,Independent,312
7999,Telangana,46,Telangana - Kukatpally,RAGHUMUDRI NITHIN KINGSTAN,India Praja Bandhu Party,283
8000,Telangana,46,Telangana - Kukatpally,CH. CHANDRA SEKHAR,Independent,254
8001,Telangana,46,Telangana - Kukatpally,JABBAR KHAN,Samajwadi Party,182
8002,Telangana,46,Telangana - Kukatpally,RUDRAPATNA KRISHNA MOHAN,Shiv Sena,175
8003,Telangana,46,Telangana - Kukatpally,BANOTH LINGYA NAIK,Telangana Prajala Party,170
8004,Telangana,46,Telangana - Kukatpally,SANKARA NARAYANA PATIKANI,Samaikyandhra Parirakshana Samithi,139
8005,Telangana,46,Telangana - Kukatpally,MENDE SUDHAKAR YADAV,Independent,135
8006,Telangana,46,Telangana - Kukatpally,VIJAY SINGH RAJPUROHIT,Independent,127
8007,Telangana,46,Telangana - Kukatpally,PHANI KUMAR JUVVA,Independent,120
8008,Telangana,46,Telangana - Kukatpally,None of the Above,None of the Above,2134
8009,Telangana,49,Telangana - Lal Bahadur Nagar,DEVI REDDY SUDHEER REDDY,Indian National Congress,113980
8010,Telangana,49,Telangana - Lal Bahadur Nagar,MUDDA GOWNI RAM MOHAN GOUD,Telangana Rashtra Samithi,96132
8011,Telangana,49,Telangana - Lal Bahadur Nagar,SHEKHAR RAO PERALA,Bharatiya Janata Party,21502
8012,Telangana,49,Telangana - Lal Bahadur Nagar,CHALLA RAM KALYAN,Samajwadi Forward Bloc,3739
8013,Telangana,49,Telangana - Lal Bahadur Nagar,DHARMENDER GUNDELA,Bahujan Samaj Party,691
8014,Telangana,49,Telangana - Lal Bahadur Nagar,BOMMA RAGHU RAM NETHA,Nationalist Congress Party,558
8015,Telangana,49,Telangana - Lal Bahadur Nagar,PASULA GANGADHAR REDDY,Pyramid Party of India,549
8016,Telangana,49,Telangana - Lal Bahadur Nagar,DONTHA SRINIVASULU,Prajaa Swaraaj Party,428
8017,Telangana,49,Telangana - Lal Bahadur Nagar,MAMIDI RAMCHANDER,Bahujana Left Party,412
8018,Telangana,49,Telangana - Lal Bahadur Nagar,UDUGU IDAIAH,Independent,334
8019,Telangana,49,Telangana - Lal Bahadur Nagar,NARSIMHA SANGISHETTY,Aam Aadmi Party,269
8020,Telangana,49,Telangana - Lal Bahadur Nagar,BATTULA VENKATESH GOUD,Jai Swaraj Party,226
8021,Telangana,49,Telangana - Lal Bahadur Nagar,JUSTICE B.CHANDRA KUMAR,Telangana Prajala Party,223
8022,Telangana,49,Telangana - Lal Bahadur Nagar,VARUN REDDY,The Future India Party,213
8023,Telangana,49,Telangana - Lal Bahadur Nagar,GORRE RAMESH,Telangana Labour Party,175
